Iteration,Blue Action,Blue Observation,Blue Reward,Red Action,Red Observation,Red Reward
28,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
29,Restore Enterprise2,"{'success': True, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 44716, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
30,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
31,Remove Op_Server0,"{'success': False, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 49671, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
32,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
33,Restore Enterprise2,"{'success': True, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 45083, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
34,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
35,Remove Op_Server0,"{'success': False, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 46789, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
36,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
37,Restore Enterprise2,"{'success': True, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 40024, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
38,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
39,Remove Op_Server0,"{'success': False, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 43150, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
40,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
41,Restore Enterprise2,"{'success': True, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 42622, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
42,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
43,Remove Op_Server0,"{'success': False, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 43655, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
44,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
45,Restore Enterprise2,"{'success': True, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 46203, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
46,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
47,Remove Op_Server0,"{'success': False, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 46789, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
48,Restore Enterprise1,{'success': True},-0.1,PrivilegeEscalate Enterprise2,{'success': False},0.1
49,Restore Enterprise2,"{'success': True, 'Enterprise2': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 46590, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService 10.10.20.12,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.20.12')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.20.12': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.20.12'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.20.12'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.20.12')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise2', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
