Iteration,Blue Action,Blue Observation,Blue Reward,Red Action,Red Observation,Red Reward
28,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 54693, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 135, 'remote_port': 59318, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 49736, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 445, 'remote_port': 49827, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 139, 'remote_port': 53569, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 80, 'remote_port': 51836, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 443, 'remote_port': 51600, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 21, 'remote_port': 58711, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.120.158,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.120.158')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
29,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 3389, 'remote_port': 51276, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'PID': 7529, 'Connections': [{'local_port': 53959, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-1.1,ExploitRemoteService 10.0.120.158,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 53959, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.120.158')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 53959, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.120.158'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.RDP: 9>}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'Sessions': [{'ID': 8, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",1.1
30,Restore Enterprise1,{'success': <TrinaryEnum.TRUE: 1>},-1.1,PrivilegeEscalate Enterprise1,{'success': <TrinaryEnum.FALSE: 3>},1.1
31,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 3389, 'remote_port': 50313, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'PID': 26422, 'Connections': [{'local_port': 54110, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-1.1,ExploitRemoteService 10.0.120.158,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 54110, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.120.158')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 54110, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.120.158'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.RDP: 9>}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'Sessions': [{'ID': 9, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",1.1
32,Restore Enterprise1,{'success': <TrinaryEnum.TRUE: 1>},-1.1,PrivilegeEscalate Enterprise1,{'success': <TrinaryEnum.FALSE: 3>},1.1
33,Analyse User4,{'success': <TrinaryEnum.TRUE: 1>},-0.1,ExploitRemoteService 10.0.120.158,{'success': <TrinaryEnum.FALSE: 3>},0.1
34,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'User1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 54782, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 22, 'remote_port': 51188, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 22, 'remote_port': 57001, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 22, 'remote_port': 51052, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 22, 'remote_port': 57306, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 22, 'remote_port': 56140, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 22, 'remote_port': 49771, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 22, 'remote_port': 54098, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 22, 'remote_port': 54641, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 22, 'remote_port': 51702, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 22, 'remote_port': 59420, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}], 'System info': {'Hostname': 'User1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.214.187,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.187': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.214.187'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SSH: 2>}, {'Connections': [{'local_port': 22, 'remote_port': 59420, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.SSH: 2>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}], 'Sessions': [{'Username': 'vagrant', 'ID': 10, 'Type': <SessionType.SSH: 2>, 'Agent': 'Red'}], 'User Info': [{'Username': 'vagrant', 'UID': 'S-1-5-21-1983491181-1743339912-3520046837-1000', 'Password': 'vagrant'}], 'System info': {'Hostname': 'User1', 'OSType': <OperatingSystemType.WINDOWS: 2>}}, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 59420, 'remote_port': 22, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.214.187')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}}",0.1
35,DecoyFemitter Enterprise1,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'PID': 4314, 'PPID': 1, 'Service Name': 'femitter', 'Username': 'SYSTEM'}]}}",-0.1,PrivilegeEscalate User1,"{'success': <TrinaryEnum.TRUE: 1>, 'User1': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 28578, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 28578, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
36,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 52396, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 135, 'remote_port': 52773, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 50153, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 445, 'remote_port': 55456, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 139, 'remote_port': 49280, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 80, 'remote_port': 50758, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 443, 'remote_port': 55604, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 21, 'remote_port': 58269, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.120.158,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.120.158')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
37,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 58734, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.120.158,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.120.158'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
38,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'User1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 53426, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'PID': 10917, 'Connections': [{'local_port': 58740, 'remote_port': 4444, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}], 'System info': {'Hostname': 'User1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.214.187,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 58740, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.214.187')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.214.187': {'Processes': [{'Connections': [{'local_port': 58740, 'remote_port': 4444, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.214.187'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}], 'Sessions': [{'ID': 11, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User1', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
39,Remove User4,{'success': <TrinaryEnum.TRUE: 1>},-0.1,PrivilegeEscalate User1,"{'success': <TrinaryEnum.TRUE: 1>, 'User1': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 28578, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 28578, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
40,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 50198, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 135, 'remote_port': 49604, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 57766, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 445, 'remote_port': 56551, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 139, 'remote_port': 52456, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 80, 'remote_port': 51100, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 443, 'remote_port': 57296, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 21, 'remote_port': 55672, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.120.158,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.120.158')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
41,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 52689, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.120.158,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.120.158'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
42,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'User1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 55077, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'PID': 9917, 'Connections': [{'local_port': 58104, 'remote_port': 4444, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}], 'System info': {'Hostname': 'User1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.214.187,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 58104, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.214.187')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.214.187': {'Processes': [{'Connections': [{'local_port': 58104, 'remote_port': 4444, 'local_address': IPv4Address('10.0.214.187'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.214.187'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.187')}], 'Sessions': [{'ID': 12, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User1', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
43,Remove User4,{'success': <TrinaryEnum.TRUE: 1>},-0.1,PrivilegeEscalate User1,"{'success': <TrinaryEnum.TRUE: 1>, 'User1': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 28578, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 28578, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.214.187'), 'Subnet': IPv4Network('10.0.214.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
44,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 58391, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 135, 'remote_port': 55802, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 59610, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 445, 'remote_port': 56086, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 139, 'remote_port': 57691, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 80, 'remote_port': 57268, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 443, 'remote_port': 54435, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'Connections': [{'local_port': 21, 'remote_port': 57318, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.120.158,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.158')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.120.158')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}]}}",0.1
45,Analyse User4,"{'success': <TrinaryEnum.TRUE: 1>, 'Enterprise1': {'Processes': [{'Connections': [{'local_port': 443, 'remote_port': 58045, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}, {'PID': 14337, 'Connections': [{'local_port': 59142, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.120.158,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.214.186': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 59142, 'local_address': IPv4Address('10.0.214.186'), 'remote_address': IPv4Address('10.0.120.158')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.214.186')}]}, '10.0.120.158': {'Processes': [{'Connections': [{'local_port': 59142, 'remote_port': 4444, 'local_address': IPv4Address('10.0.120.158'), 'remote_address': IPv4Address('10.0.214.186')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.120.158'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.WEBSERVER: 7>}], 'Interface': [{'IP Address': IPv4Address('10.0.120.158')}], 'Sessions': [{'ID': 13, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
46,Restore Enterprise1,{'success': <TrinaryEnum.TRUE: 1>},-1.1,PrivilegeEscalate Enterprise1,{'success': <TrinaryEnum.FALSE: 3>},1.1
47,Analyse User4,{'success': <TrinaryEnum.TRUE: 1>},-0.1,ExploitRemoteService 10.0.120.158,{'success': <TrinaryEnum.FALSE: 3>},0.1
