Iteration,Blue Action,Blue Observation,Blue Reward,Red Action,Red Observation,Red Reward
21,DecoyFemitter User1,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 443, 'remote_port': 58449, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.24,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.24'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.WEBSERVER: 7>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
22,DecoyFemitter User1,"{'User4': {'Processes': [{'Connections': [{'local_port': 3390, 'remote_port': 59106, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 32406, 'Connections': [{'local_port': 59889, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.181')}], 'System info': {'Hostname': 'User4', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.181,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 59889, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.181')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.181': {'Processes': [{'Connections': [{'local_port': 59889, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 3390, 'local_address': IPv4Address('10.0.94.181'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.MYSQL: 12>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.181')}], 'Sessions': [{'ID': 6, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User4', 'OSType': <OperatingSystemType.LINUX: 3>}}}",0.1
23,DecoyTomcat Enterprise0,{},-0.1,PrivilegeEscalate User4,"{'success': <TrinaryEnum.TRUE: 1>, 'User4': {'Sessions': [{'Username': 'root', 'ID': 1, 'Timeout': 0, 'PID': 31577, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 31577, 'Username': 'root'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.181'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise0': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
24,DecoyFemitter User1,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 55254, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 25, 'remote_port': 57965, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 52073, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 52557, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.24,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.24')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
25,DecoyFemitter User1,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 25, 'remote_port': 51626, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.24,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMTP: 5>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
26,DecoyFemitter User1,"{'User4': {'Processes': [{'Connections': [{'local_port': 443, 'remote_port': 50687, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 2337, 'Connections': [{'local_port': 54693, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.181')}], 'System info': {'Hostname': 'User4', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.181,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 54693, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.181')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.181': {'Processes': [{'Connections': [{'local_port': 54693, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.94.181'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.WEBSERVER: 7>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.181')}], 'Sessions': [{'ID': 7, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User4', 'OSType': <OperatingSystemType.LINUX: 3>}}}",0.1
27,DecoyTomcat Enterprise0,{},-0.1,PrivilegeEscalate User4,"{'success': <TrinaryEnum.TRUE: 1>, 'User4': {'Sessions': [{'Username': 'root', 'ID': 1, 'Timeout': 0, 'PID': 31577, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 31577, 'Username': 'root'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.181'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise0': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
28,DecoyFemitter User1,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 58711, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 25, 'remote_port': 53895, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 55065, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 55620, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.24,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.24')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
29,DecoyFemitter User1,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 25, 'remote_port': 53079, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.24,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMTP: 5>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
30,DecoyFemitter User1,"{'User4': {'Processes': [{'Connections': [{'local_port': 443, 'remote_port': 50313, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 26422, 'Connections': [{'local_port': 54110, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.181')}], 'System info': {'Hostname': 'User4', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.181,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 54110, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.181')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.181': {'Processes': [{'Connections': [{'local_port': 54110, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.94.181'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.WEBSERVER: 7>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.181')}], 'Sessions': [{'ID': 8, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User4', 'OSType': <OperatingSystemType.LINUX: 3>}}}",0.1
31,DecoyTomcat Enterprise0,{},-0.1,PrivilegeEscalate User4,"{'success': <TrinaryEnum.TRUE: 1>, 'User4': {'Sessions': [{'Username': 'root', 'ID': 1, 'Timeout': 0, 'PID': 31577, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 31577, 'Username': 'root'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.181'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise0': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
32,DecoyFemitter User1,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 50932, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 25, 'remote_port': 50780, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 58340, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 57035, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.24,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.24')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
33,DecoyFemitter User1,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 443, 'remote_port': 54782, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.24,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.24'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.WEBSERVER: 7>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
34,DecoyFemitter User1,"{'User4': {'Processes': [{'Connections': [{'local_port': 25, 'remote_port': 56140, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 19785, 'Connections': [{'local_port': 49771, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.181')}], 'System info': {'Hostname': 'User4', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.181,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 49771, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.181')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.181': {'Processes': [{'Connections': [{'local_port': 49771, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.94.181'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMTP: 5>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.181')}], 'Sessions': [{'ID': 9, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User4', 'OSType': <OperatingSystemType.LINUX: 3>}}}",0.1
35,DecoyTomcat Enterprise0,{},-0.1,PrivilegeEscalate User4,"{'success': <TrinaryEnum.TRUE: 1>, 'User4': {'Sessions': [{'Username': 'root', 'ID': 1, 'Timeout': 0, 'PID': 31577, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 31577, 'Username': 'root'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.181'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise0': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
36,DecoyFemitter User1,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 59420, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 25, 'remote_port': 58400, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 55305, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 59619, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.24,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.24')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
37,Remove Enterprise2,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 25, 'remote_port': 52773, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.24,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMTP: 5>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
38,Remove Enterprise2,"{'User4': {'Processes': [{'Connections': [{'local_port': 25, 'remote_port': 58269, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 18993, 'Connections': [{'local_port': 57655, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.181')}], 'System info': {'Hostname': 'User4', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.181,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 57655, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.181')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.181': {'Processes': [{'Connections': [{'local_port': 57655, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.181'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.94.181'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMTP: 5>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.181')}], 'Sessions': [{'ID': 10, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User4', 'OSType': <OperatingSystemType.LINUX: 3>}}}",0.1
39,Remove Enterprise2,{},-0.1,PrivilegeEscalate User4,"{'success': <TrinaryEnum.TRUE: 1>, 'User4': {'Sessions': [{'Username': 'root', 'ID': 1, 'Timeout': 0, 'PID': 31577, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 31577, 'Username': 'root'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.181'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise0': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
40,Remove Enterprise2,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 56083, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 25, 'remote_port': 50522, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 55186, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 52758, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.24,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.24')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.24')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
41,Remove Enterprise2,"{'Enterprise0': {'Processes': [{'Connections': [{'local_port': 25, 'remote_port': 52296, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}], 'System info': {'Hostname': 'Enterprise0', 'OSType': <OperatingSystemType.LINUX: 3>, 'OSDistribution': <OperatingSystemDistribution.UBUNTU: 8>, 'OSVersion': <OperatingSystemVersion.U18_04_3: 6>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.24,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}, '10.0.11.24': {'Processes': [{'Connections': [{'local_port': 25, 'local_address': IPv4Address('10.0.11.24'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMTP: 5>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.24')}]}}",0.1
