Iteration,Blue Action,Blue Observation,Blue Reward,Red Action,Red Observation,Red Reward
29,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 46357, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
30,Restore Op_Server0,{'success': True},-0.1,PrivilegeEscalate Op_Server0,{'success': False},0.1
31,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 41322, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
32,Restore Op_Server0,{'success': True},-0.1,PrivilegeEscalate Op_Server0,{'success': False},0.1
33,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 49741, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
34,Restore Op_Server0,{'success': True},-0.1,PrivilegeEscalate Op_Server0,{'success': False},0.1
35,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 45478, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
36,Restore Op_Server0,{'success': True},-0.1,PrivilegeEscalate Op_Server0,{'success': False},0.1
37,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 43922, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
38,Restore Op_Server0,{'success': True},-0.1,PrivilegeEscalate Op_Server0,{'success': False},0.1
39,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 47342, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
40,Restore Op_Server0,{'success': True},-0.1,PrivilegeEscalate Op_Server0,{'success': False},0.1
41,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 49308, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
42,Restore Op_Server0,{'success': True},-0.1,PrivilegeEscalate Op_Server0,{'success': False},0.1
43,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 40516, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
44,Restore Op_Server0,{'success': True},-0.1,PrivilegeEscalate Op_Server0,{'success': False},0.1
45,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 49297, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
46,Restore Op_Server0,{'success': True},-0.1,PrivilegeEscalate Op_Server0,{'success': False},0.1
47,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 40766, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
48,Restore Op_Server0,{'success': True},-0.1,PrivilegeEscalate Op_Server0,{'success': False},0.1
49,Remove Enterprise1,"{'success': False, 'Op_Server0': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}]}, {'Connections': [{'local_port': 21, 'remote_port': 47296, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': None}], 'PID': 27893}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX', 'OSDistribution': 'OperatingSystemDistribution.UBUNTU', 'OSVersion': 'OperatingSystemVersion.U18_04_3', 'Architecture': 'Architecture.x64'}}}",-0.1,ExploitRemoteService Op_Server0,"{'success': True, '10.10.10.10': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': '22', 'local_address': IPv4Address('10.10.10.10'), 'remote_address': IPv4Address('10.10.30.20')}], 'Process Type': 'ProcessType.REVERSE_SESSION_HANDLER'}], 'Interface': [{'IP Address': IPv4Address('10.10.10.10')}]}, '10.10.30.20': {'Processes': [{'Connections': [{'local_port': '22', 'remote_port': 4444, 'local_address': IPv4Address('10.10.30.20'), 'remote_address': IPv4Address('10.10.10.10')}], 'Process Type': 'ProcessType.REVERSE_SESSION'}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.10.30.20'), 'Status': 'ProcessState.OPEN'}], 'Process Type': 'ProcessType.FEMITTER'}], 'Interface': [{'IP Address': IPv4Address('10.10.30.20')}], 'Sessions': [{'ID': 1, 'Type': 'SessionType.RED_REVERSE_SHELL', 'Agent': 'Red'}], 'System info': {'Hostname': 'Op_Server0', 'OSType': 'OperatingSystemType.LINUX'}}}",0.1
